STN,YEAR,MON,DAY,HR,O3(PPB)
ARH,2016,1,3,14,15.17
ARH,2016,1,3,15,15.02
ARH,2016,1,3,16,15.04
ARH,2016,1,3,17,14.91
ARH,2016,1,3,18,14.37
ARH,2016,1,3,19,13.44
ARH,2016,1,3,20,13.76
ARH,2016,1,3,21,13.42
ARH,2016,1,3,22,9999.99
ARH,2016,1,3,23,9999.99
ARH,2016,1,4,0,9999.99
ARH,2016,1,4,1,13.97
ARH,2016,1,4,2,14.26
ARH,2016,1,4,3,14.34
ARH,2016,1,4,4,14.27
ARH,2016,1,4,5,14.08
ARH,2016,1,4,6,13.63
ARH,2016,1,4,7,13.83
ARH,2016,1,4,8,13.83
ARH,2016,1,4,9,13.42
ARH,2016,1,4,10,13.41
ARH,2016,1,4,11,13.22
ARH,2016,1,4,12,12.9
ARH,2016,1,4,13,12.94
ARH,2016,1,4,14,13.04
ARH,2016,1,4,15,13.09
ARH,2016,1,4,16,13.28
ARH,2016,1,4,17,13.42
ARH,2016,1,4,18,13.25
ARH,2016,1,4,19,12.92
ARH,2016,1,4,20,13.09
ARH,2016,1,4,21,13.17
ARH,2016,1,4,22,13.23
ARH,2016,1,4,23,13.28
ARH,2016,1,5,0,13.17
ARH,2016,1,5,1,13.18
ARH,2016,1,5,2,13.07
ARH,2016,1,5,3,12.88
ARH,2016,1,5,4,12.98
ARH,2016,1,5,5,13.24
ARH,2016,1,5,6,12.95
ARH,2016,1,5,7,12.96
ARH,2016,1,5,8,12.85
ARH,2016,1,5,9,12.85
ARH,2016,1,5,10,12.94
ARH,2016,1,5,11,12.89
ARH,2016,1,5,12,12.87
ARH,2016,1,5,13,12.81
ARH,2016,1,5,14,12.72
ARH,2016,1,5,15,12.68
ARH,2016,1,5,16,12.71
ARH,2016,1,5,17,12.97
ARH,2016,1,5,18,13.22
ARH,2016,1,5,19,13.62
ARH,2016,1,5,20,13.95
ARH,2016,1,5,21,13.88
ARH,2016,1,5,22,13.74
ARH,2016,1,5,23,13.95
ARH,2016,1,6,0,14.32
ARH,2016,1,6,1,13.81
ARH,2016,1,6,2,13.68
ARH,2016,1,6,3,13.77
ARH,2016,1,6,4,13.87
ARH,2016,1,6,5,13.74
ARH,2016,1,6,6,14.35
ARH,2016,1,6,7,14.23
ARH,2016,1,6,8,14.86
ARH,2016,1,6,9,14.27
ARH,2016,1,6,10,14.47
ARH,2016,1,6,11,14.56
ARH,2016,1,6,12,14.66
ARH,2016,1,6,13,14.65
ARH,2016,1,6,14,14.85
ARH,2016,1,6,15,14.88
ARH,2016,1,6,16,14.83
ARH,2016,1,6,17,14.72
ARH,2016,1,6,18,15.07
ARH,2016,1,6,19,14.52
ARH,2016,1,6,20,14.07
ARH,2016,1,6,21,13.73
ARH,2016,1,6,22,13.41
ARH,2016,1,6,23,13.26
ARH,2016,1,7,0,13.27
ARH,2016,1,7,1,13.33
ARH,2016,1,7,2,13.74
ARH,2016,1,7,3,13.99
ARH,2016,1,7,4,14.08
ARH,2016,1,7,5,13.8
ARH,2016,1,7,6,13.9
ARH,2016,1,7,7,13.96
ARH,2016,1,7,8,13.96
ARH,2016,1,7,9,13.95
ARH,2016,1,7,10,14
ARH,2016,1,7,11,14.06
ARH,2016,1,7,12,14.09
ARH,2016,1,7,13,14.14
ARH,2016,1,7,14,14.22
ARH,2016,1,7,15,14.33
ARH,2016,1,7,16,14.51
ARH,2016,1,7,17,14.65
ARH,2016,1,7,18,14.84
ARH,2016,1,7,19,14.9
ARH,2016,1,7,20,15.03
ARH,2016,1,7,21,15
ARH,2016,1,7,22,15.5
ARH,2016,1,7,23,15.33
ARH,2016,1,8,0,14.88
ARH,2016,1,8,1,14.66
ARH,2016,1,8,2,14.97
ARH,2016,1,8,3,14.99
ARH,2016,1,8,4,14.43
ARH,2016,1,8,5,14.17
ARH,2016,1,8,6,14.36
ARH,2016,1,8,7,14.53
ARH,2016,1,8,8,13.91
ARH,2016,1,8,9,13.39
ARH,2016,1,8,10,12.5
ARH,2016,1,8,11,13.09
ARH,2016,1,8,12,12.67
ARH,2016,1,8,13,12.61
ARH,2016,1,8,14,13.12
ARH,2016,1,8,15,12.94
ARH,2016,1,8,16,12.68
ARH,2016,1,8,17,12.77
ARH,2016,1,8,18,12.61
ARH,2016,1,8,19,12.49
ARH,2016,1,8,20,12.83
ARH,2016,1,8,21,12.81
ARH,2016,1,8,22,12.33
ARH,2016,1,8,23,12.44
ARH,2016,1,9,0,12.39
ARH,2016,1,9,1,12.3
ARH,2016,1,9,2,12.02
ARH,2016,1,9,3,11.72
ARH,2016,1,9,4,11.5
ARH,2016,1,9,5,11.35
ARH,2016,1,9,6,11.12
ARH,2016,1,9,7,10.98
ARH,2016,1,9,8,10.85
ARH,2016,1,9,9,10.88
ARH,2016,1,9,10,10.8
ARH,2016,1,9,11,10.84
ARH,2016,1,9,12,10.88
ARH,2016,1,9,13,10.83
ARH,2016,1,9,14,10.8
ARH,2016,1,9,15,10.8
ARH,2016,1,9,16,11.15
ARH,2016,1,9,17,12.04
ARH,2016,1,9,18,12.69
ARH,2016,1,9,19,12.46
ARH,2016,1,9,20,12.28
ARH,2016,1,9,21,12.46
ARH,2016,1,9,22,12.58
ARH,2016,1,9,23,12.78
ARH,2016,1,10,0,12.53
ARH,2016,1,10,1,12.08
ARH,2016,1,10,2,12.36
ARH,2016,1,10,3,12.5
ARH,2016,1,10,4,12.38
ARH,2016,1,10,5,12.61
ARH,2016,1,10,6,13.02
ARH,2016,1,10,7,12.36
ARH,2016,1,10,8,12.51
ARH,2016,1,10,9,12.54
ARH,2016,1,10,10,12.4
ARH,2016,1,10,11,12.35
ARH,2016,1,10,12,12.56
ARH,2016,1,10,13,13.09
ARH,2016,1,10,14,13.69
ARH,2016,1,10,15,13.62
ARH,2016,1,10,16,13.63
ARH,2016,1,10,17,13.69
ARH,2016,1,10,18,13.92
ARH,2016,1,10,19,13.72
ARH,2016,1,10,20,13.64
ARH,2016,1,10,21,13.77
ARH,2016,1,10,22,13.73
ARH,2016,1,10,23,13.81
ARH,2016,1,11,0,13.81
ARH,2016,1,11,1,9999.99
ARH,2016,1,11,2,9999.99
ARH,2016,1,11,3,14.94
ARH,2016,1,11,4,15.25
ARH,2016,1,11,5,14.96
ARH,2016,1,11,6,14.7
ARH,2016,1,11,7,14.69
ARH,2016,1,11,8,15.25
ARH,2016,1,11,9,15.19
ARH,2016,1,11,10,15
ARH,2016,1,11,11,14.77
ARH,2016,1,11,12,15.26
ARH,2016,1,11,13,15.91
ARH,2016,1,11,14,15.87
ARH,2016,1,11,15,16.24
ARH,2016,1,11,16,16.64
ARH,2016,1,11,17,17.09
ARH,2016,1,11,18,16.42
ARH,2016,1,11,19,15.79
ARH,2016,1,11,20,16.44
ARH,2016,1,11,21,17.76
ARH,2016,1,11,22,19.61
ARH,2016,1,11,23,19.83
ARH,2016,1,12,0,18.69
ARH,2016,1,12,1,18.32
ARH,2016,1,12,2,18.73
ARH,2016,1,12,3,19.08
ARH,2016,1,12,4,18.45
ARH,2016,1,12,5,17.55
ARH,2016,1,12,6,18.39
ARH,2016,1,12,7,18.86
ARH,2016,1,12,8,18.8
ARH,2016,1,12,9,19.17
ARH,2016,1,12,10,18.76
ARH,2016,1,12,11,18.52
ARH,2016,1,12,12,18.59
ARH,2016,1,12,13,18.87
ARH,2016,1,12,14,19.02
ARH,2016,1,12,15,19.04
ARH,2016,1,12,16,18.69
ARH,2016,1,12,17,18.75
ARH,2016,1,12,18,19.27
ARH,2016,1,12,19,19.15
ARH,2016,1,12,20,19.17
ARH,2016,1,12,21,20.13
ARH,2016,1,12,22,21.25
ARH,2016,1,12,23,21.98
ARH,2016,1,13,0,22.26
ARH,2016,1,13,1,22.55
ARH,2016,1,13,2,21.58
ARH,2016,1,13,3,22.09
ARH,2016,1,13,4,22.76
ARH,2016,1,13,5,23.1
ARH,2016,1,13,6,24.12
ARH,2016,1,13,7,24.83
ARH,2016,1,13,8,25.17
ARH,2016,1,13,9,25.57
ARH,2016,1,13,10,25.04
ARH,2016,1,13,11,26.77
ARH,2016,1,13,12,25.12
ARH,2016,1,13,13,26.42
ARH,2016,1,13,14,26.09
ARH,2016,1,13,15,27.12
ARH,2016,1,13,16,28.64
ARH,2016,1,13,17,27.97
ARH,2016,1,13,18,27.17
ARH,2016,1,13,19,26.52
ARH,2016,1,13,20,27.12
ARH,2016,1,13,21,27.42
ARH,2016,1,13,22,27.42
ARH,2016,1,13,23,27.16
ARH,2016,1,14,0,27.09
ARH,2016,1,14,1,27.05
ARH,2016,1,14,2,27.11
ARH,2016,1,14,3,26.78
ARH,2016,1,14,4,26.48
ARH,2016,1,14,5,26.34
ARH,2016,1,14,6,26.5
ARH,2016,1,14,7,26.61
ARH,2016,1,14,8,26.91
ARH,2016,1,14,9,27.4
ARH,2016,1,14,10,27.05
ARH,2016,1,14,11,27.27
ARH,2016,1,14,12,27.4
ARH,2016,1,14,13,27.14
ARH,2016,1,14,14,26.64
ARH,2016,1,14,15,26.32
ARH,2016,1,14,16,26.27
ARH,2016,1,14,17,26.48
ARH,2016,1,14,18,26.8
ARH,2016,1,14,19,27.09
ARH,2016,1,14,20,26.61
ARH,2016,1,14,21,26.32
ARH,2016,1,14,22,26.53
ARH,2016,1,14,23,26.77
ARH,2016,1,15,0,26.35
ARH,2016,1,15,1,26.17
ARH,2016,1,15,2,26.35
ARH,2016,1,15,3,26.33
ARH,2016,1,15,4,26.21
ARH,2016,1,15,5,25.77
ARH,2016,1,15,6,24.72
ARH,2016,1,15,7,23.51
ARH,2016,1,15,8,23.93
ARH,2016,1,15,9,23.68
ARH,2016,1,15,10,23.89
ARH,2016,1,15,11,24.57
ARH,2016,1,15,12,24.23
ARH,2016,1,15,13,24.08
ARH,2016,1,15,14,24.56
ARH,2016,1,15,15,25.52
ARH,2016,1,15,16,26.15
ARH,2016,1,15,17,26.86
ARH,2016,1,15,18,27.18
ARH,2016,1,15,19,27.11
ARH,2016,1,15,20,27.07
ARH,2016,1,15,21,26.98
ARH,2016,1,15,22,27.07
ARH,2016,1,15,23,26.95
ARH,2016,1,16,0,26.83
ARH,2016,1,16,1,26.72
ARH,2016,1,16,2,26.38
ARH,2016,1,16,3,26.23
ARH,2016,1,16,4,26.04
ARH,2016,1,16,5,25.84
ARH,2016,1,16,6,25.52
ARH,2016,1,16,7,24.77
ARH,2016,1,16,8,24.4
ARH,2016,1,16,9,24.38
ARH,2016,1,16,10,24.1
ARH,2016,1,16,11,23.25
ARH,2016,1,16,12,21.42
ARH,2016,1,16,13,23.88
ARH,2016,1,16,14,24.25
ARH,2016,1,16,15,24.13
ARH,2016,1,16,16,24.1
ARH,2016,1,16,17,23.71
ARH,2016,1,16,18,23.27
ARH,2016,1,16,19,22.88
ARH,2016,1,16,20,23.07
ARH,2016,1,16,21,22.36
ARH,2016,1,16,22,19.86
ARH,2016,1,16,23,17.9
ARH,2016,1,17,0,19.8
ARH,2016,1,17,1,19.4
ARH,2016,1,17,2,20.54
ARH,2016,1,17,3,21.57
ARH,2016,1,17,4,21.43
ARH,2016,1,17,5,21.64
ARH,2016,1,17,6,20.76
ARH,2016,1,17,7,20.53
ARH,2016,1,17,8,19.79
ARH,2016,1,17,9,18.16
ARH,2016,1,17,10,16.9
ARH,2016,1,17,11,16.99
ARH,2016,1,17,12,16.95
ARH,2016,1,17,13,18.84
ARH,2016,1,17,14,18.67
ARH,2016,1,17,15,16.73
ARH,2016,1,17,16,14.13
ARH,2016,1,17,17,14.07
ARH,2016,1,17,18,14.09
ARH,2016,1,17,19,14.08
ARH,2016,1,17,20,14.85
ARH,2016,1,17,21,15.16
ARH,2016,1,17,22,15
ARH,2016,1,17,23,9999.99
ARH,2016,1,18,0,14.54
ARH,2016,1,18,1,14.43
ARH,2016,1,18,2,14.97
ARH,2016,1,18,3,14.48
ARH,2016,1,18,4,14.45
ARH,2016,1,18,5,16.38
ARH,2016,1,18,6,17.09
ARH,2016,1,18,7,16.63
ARH,2016,1,18,8,16.4
ARH,2016,1,18,9,16.9
ARH,2016,1,18,10,16.63
ARH,2016,1,18,11,15.93
ARH,2016,1,18,12,16.55
ARH,2016,1,18,13,16.83
ARH,2016,1,18,14,16.45
ARH,2016,1,18,15,16.94
ARH,2016,1,18,16,17.26
ARH,2016,1,18,17,17.15
ARH,2016,1,18,18,16.93
ARH,2016,1,18,19,16.2
ARH,2016,1,18,20,16.08
ARH,2016,1,18,21,16.17
ARH,2016,1,18,22,17.04
ARH,2016,1,18,23,16.99
ARH,2016,1,19,0,16.88
ARH,2016,1,19,1,19.65
ARH,2016,1,19,2,22.81
ARH,2016,1,19,3,22.55
ARH,2016,1,19,4,22.64
ARH,2016,1,19,5,23.33
ARH,2016,1,19,6,23.29
ARH,2016,1,19,7,23.59
ARH,2016,1,19,8,22.77
ARH,2016,1,19,9,23.26
ARH,2016,1,19,10,23.44
ARH,2016,1,19,11,23.35
ARH,2016,1,19,12,23.21
ARH,2016,1,19,13,22.31
ARH,2016,1,19,14,21.99
ARH,2016,1,19,15,22.51
ARH,2016,1,19,16,22.62
ARH,2016,1,19,17,21.74
ARH,2016,1,19,18,19.42
ARH,2016,1,19,19,21.72
ARH,2016,1,19,20,21.74
ARH,2016,1,19,21,21.43
ARH,2016,1,19,22,20.93
ARH,2016,1,19,23,21.14
ARH,2016,1,20,0,21.01
ARH,2016,1,20,1,22.26
ARH,2016,1,20,2,22
ARH,2016,1,20,3,21.88
ARH,2016,1,20,4,21.63
ARH,2016,1,20,5,21.58
ARH,2016,1,20,6,21.69
ARH,2016,1,20,7,20.24
ARH,2016,1,20,8,21.72
ARH,2016,1,20,9,20.11
ARH,2016,1,20,10,18.81
ARH,2016,1,20,11,17.08
ARH,2016,1,20,12,15.7
ARH,2016,1,20,13,15.13
ARH,2016,1,20,14,14.79
ARH,2016,1,20,15,14.55
ARH,2016,1,20,16,14.41
ARH,2016,1,20,17,14.39
ARH,2016,1,20,18,14.45
ARH,2016,1,20,19,15.03
ARH,2016,1,20,20,16.23
ARH,2016,1,20,21,12.62
ARH,2016,1,20,22,15.49
ARH,2016,1,20,23,14.5
ARH,2016,1,21,0,18.11
ARH,2016,1,21,1,19.02
ARH,2016,1,21,2,20.63
ARH,2016,1,21,3,19.05
ARH,2016,1,21,4,17.74
ARH,2016,1,21,5,18.59
ARH,2016,1,21,6,17.45
ARH,2016,1,21,7,15.18
ARH,2016,1,21,8,14.29
ARH,2016,1,21,9,14.19
ARH,2016,1,21,10,14.4
ARH,2016,1,21,11,15.13
ARH,2016,1,21,12,15.48
ARH,2016,1,21,13,14.8
ARH,2016,1,21,14,15.54
ARH,2016,1,21,15,15.79
ARH,2016,1,21,16,17.54
ARH,2016,1,21,17,16.11
ARH,2016,1,21,18,14.74
ARH,2016,1,21,19,14.05
ARH,2016,1,21,20,13.6
ARH,2016,1,21,21,13.76
ARH,2016,1,21,22,13.6
ARH,2016,1,21,23,13.56
ARH,2016,1,22,0,13.54
ARH,2016,1,22,1,13.35
ARH,2016,1,22,2,13.44
ARH,2016,1,22,3,15.2
ARH,2016,1,22,4,14.14
ARH,2016,1,22,5,15.54
ARH,2016,1,22,6,18.11
ARH,2016,1,22,7,16.45
ARH,2016,1,22,8,14.91
ARH,2016,1,22,9,14.12
ARH,2016,1,22,10,13.65
ARH,2016,1,22,11,13.73
ARH,2016,1,22,12,13.99
ARH,2016,1,22,13,14.36
ARH,2016,1,22,14,15.99
ARH,2016,1,22,15,16.51
ARH,2016,1,22,16,16.07
ARH,2016,1,22,17,14.97
ARH,2016,1,22,18,14.8
ARH,2016,1,22,19,14.82
ARH,2016,1,22,20,15.18
ARH,2016,1,22,21,15.13
ARH,2016,1,22,22,15.06
ARH,2016,1,22,23,15.11
ARH,2016,1,23,0,15.52
ARH,2016,1,23,1,16.23
ARH,2016,1,23,2,16.51
ARH,2016,1,23,3,17.05
ARH,2016,1,23,4,17.16
ARH,2016,1,23,5,17.41
ARH,2016,1,23,6,17.36
ARH,2016,1,23,7,17.19
ARH,2016,1,23,8,16.92
ARH,2016,1,23,9,17.24
ARH,2016,1,23,10,16.88
ARH,2016,1,23,11,17.01
ARH,2016,1,23,12,16.15
ARH,2016,1,23,13,16.22
ARH,2016,1,23,14,16.5
ARH,2016,1,23,15,17.14
ARH,2016,1,23,16,18
ARH,2016,1,23,17,18.17
ARH,2016,1,23,18,18.44
ARH,2016,1,23,19,19.17
ARH,2016,1,23,20,19.88
ARH,2016,1,23,21,20.88
ARH,2016,1,23,22,21.62
ARH,2016,1,23,23,21.47
ARH,2016,1,24,0,21.77
ARH,2016,1,24,1,22.59
ARH,2016,1,24,2,23.37
ARH,2016,1,24,3,23.71
ARH,2016,1,24,4,23.73
ARH,2016,1,24,5,25.44
ARH,2016,1,24,6,24.66
ARH,2016,1,24,7,19.52
ARH,2016,1,24,8,18.54
ARH,2016,1,24,9,20.86
ARH,2016,1,24,10,20.96
ARH,2016,1,24,11,20.49
ARH,2016,1,24,12,20.93
ARH,2016,1,24,13,22.28
ARH,2016,1,24,14,22.47
ARH,2016,1,24,15,22.84
ARH,2016,1,24,16,23.25
ARH,2016,1,24,17,24.51
ARH,2016,1,24,18,25.23
ARH,2016,1,24,19,25.36
ARH,2016,1,24,20,24.79
ARH,2016,1,24,21,24.34
ARH,2016,1,24,22,24.51
ARH,2016,1,24,23,24.27
ARH,2016,1,25,0,24.61
ARH,2016,1,25,1,25.37
ARH,2016,1,25,2,22.48
ARH,2016,1,25,3,21.75
ARH,2016,1,25,4,24.04
ARH,2016,1,25,5,24.11
ARH,2016,1,25,6,25.14
ARH,2016,1,25,7,23.72
ARH,2016,1,25,8,22.52
ARH,2016,1,25,9,21.16
ARH,2016,1,25,10,19.22
ARH,2016,1,25,11,16.94
ARH,2016,1,25,12,18.04
ARH,2016,1,25,13,17.25
ARH,2016,1,25,14,17.54
ARH,2016,1,25,15,16.41
ARH,2016,1,25,16,14.99
ARH,2016,1,25,17,15.28
ARH,2016,1,25,18,15.94
ARH,2016,1,25,19,16.45
ARH,2016,1,25,20,14.21
ARH,2016,1,25,21,14.03
ARH,2016,1,25,22,14.07
ARH,2016,1,25,23,14
ARH,2016,1,26,0,13.85
ARH,2016,1,26,1,13.41
ARH,2016,1,26,2,12.91
ARH,2016,1,26,3,12.87
ARH,2016,1,26,4,12.86
ARH,2016,1,26,5,12.77
ARH,2016,1,26,6,12.72
ARH,2016,1,26,7,12.64
ARH,2016,1,26,8,12.71
ARH,2016,1,26,9,12.65
ARH,2016,1,26,10,12.6
ARH,2016,1,26,11,12.26
ARH,2016,1,26,12,10.88
ARH,2016,1,26,13,6.32
ARH,2016,1,26,14,11.92
ARH,2016,1,26,15,13.07
ARH,2016,1,26,16,13.24
ARH,2016,1,26,17,13.6
ARH,2016,1,26,18,13.63
ARH,2016,1,26,19,13.75
ARH,2016,1,26,20,13.85
ARH,2016,1,26,21,13.98
ARH,2016,1,26,22,14.16
ARH,2016,1,26,23,14.16
ARH,2016,1,27,0,13.94
ARH,2016,1,27,1,11.69
ARH,2016,1,27,2,14.32
ARH,2016,1,27,3,14.67
ARH,2016,1,27,4,16.21
ARH,2016,1,27,5,16.49
ARH,2016,1,27,6,16.4
ARH,2016,1,27,7,16.41
ARH,2016,1,27,8,16.27
ARH,2016,1,27,9,16.15
ARH,2016,1,27,10,15.73
ARH,2016,1,27,11,15.15
ARH,2016,1,27,12,15.18
ARH,2016,1,27,13,15.29
ARH,2016,1,27,14,15.29
ARH,2016,1,27,15,15.28
ARH,2016,1,27,16,15.23
ARH,2016,1,27,17,15.15
ARH,2016,1,27,18,15.09
ARH,2016,1,27,19,15
ARH,2016,1,27,20,14.9
ARH,2016,1,27,21,14.77
ARH,2016,1,27,22,14.57
ARH,2016,1,27,23,16.67
ARH,2016,1,28,0,16.98
ARH,2016,1,28,1,15.62
ARH,2016,1,28,2,16.1
ARH,2016,1,28,3,17.09
ARH,2016,1,28,4,17.89
ARH,2016,1,28,5,17.68
ARH,2016,1,28,6,18.79
ARH,2016,1,28,7,18.78
ARH,2016,1,28,8,18.93
ARH,2016,1,28,9,18.34
ARH,2016,1,28,10,17.67
ARH,2016,1,28,11,17.73
ARH,2016,1,28,12,17.17
ARH,2016,1,28,13,17.56
ARH,2016,1,28,14,18.77
ARH,2016,1,28,15,19.16
ARH,2016,1,28,16,19.9
ARH,2016,1,28,17,21.36
ARH,2016,1,28,18,18.77
ARH,2016,1,28,19,18.34
ARH,2016,1,28,20,17.82
ARH,2016,1,28,21,17.85
ARH,2016,1,28,22,17.64
ARH,2016,1,28,23,17.46
ARH,2016,1,29,0,17.78
ARH,2016,1,29,1,18.43
ARH,2016,1,29,2,17.35
ARH,2016,1,29,3,17.78
ARH,2016,1,29,4,17.81
ARH,2016,1,29,5,17.46
ARH,2016,1,29,6,17.32
ARH,2016,1,29,7,16.95
ARH,2016,1,29,8,16.56
ARH,2016,1,29,9,16.64
ARH,2016,1,29,10,17.05
ARH,2016,1,29,11,16.88
ARH,2016,1,29,12,16.77
ARH,2016,1,29,13,16.54
ARH,2016,1,29,14,16.26
ARH,2016,1,29,15,16.01
ARH,2016,1,29,16,17.1
ARH,2016,1,29,17,17.29
ARH,2016,1,29,18,17.29
ARH,2016,1,29,19,16.65
ARH,2016,1,29,20,16.65
ARH,2016,1,29,21,16.69
ARH,2016,1,29,22,16.6
ARH,2016,1,29,23,16.66
ARH,2016,1,30,0,16.98
ARH,2016,1,30,1,16.89
ARH,2016,1,30,2,16.87
ARH,2016,1,30,3,16.19
ARH,2016,1,30,4,16.36
ARH,2016,1,30,5,16.63
ARH,2016,1,30,6,16.58
ARH,2016,1,30,7,16.53
ARH,2016,1,30,8,16.67
ARH,2016,1,30,9,16.72
ARH,2016,1,30,10,16.7
ARH,2016,1,30,11,16.57
ARH,2016,1,30,12,16.33
ARH,2016,1,30,13,16.27
ARH,2016,1,30,14,16.41
ARH,2016,1,30,15,16.71
ARH,2016,1,30,16,16.88
ARH,2016,1,30,17,16.72
ARH,2016,1,30,18,16.44
ARH,2016,1,30,19,17.17
ARH,2016,1,30,20,16.38
ARH,2016,1,30,21,16.45
ARH,2016,1,30,22,17.23
ARH,2016,1,30,23,17.51
ARH,2016,1,31,0,17.6
ARH,2016,1,31,1,17.34
ARH,2016,1,31,2,17.01
ARH,2016,1,31,3,16.74
ARH,2016,1,31,4,16.86
ARH,2016,1,31,5,16.99
ARH,2016,1,31,6,17.42
ARH,2016,1,31,7,17.81
ARH,2016,1,31,8,19.07
ARH,2016,1,31,9,19.32
ARH,2016,1,31,10,19.52
ARH,2016,1,31,11,19.34
ARH,2016,1,31,12,19.58
ARH,2016,1,31,13,19.23
ARH,2016,1,31,14,19.92
ARH,2016,1,31,15,19.9
ARH,2016,1,31,16,18.68
ARH,2016,1,31,17,17.5
ARH,2016,1,31,18,17.08
ARH,2016,1,31,19,14.42
ARH,2016,1,31,20,17.63
ARH,2016,1,31,21,16.91
ARH,2016,1,31,22,16.56
ARH,2016,1,31,23,9999.99
ARH,2017,1,1,0,9.84
ARH,2017,1,1,1,9.86
ARH,2017,1,1,2,9.58
ARH,2017,1,1,3,10.01
ARH,2017,1,1,4,9.89
ARH,2017,1,1,5,10.34
ARH,2017,1,1,6,10.18
ARH,2017,1,1,7,8.99
ARH,2017,1,1,8,8.32
ARH,2017,1,1,9,8.35
ARH,2017,1,1,10,7.89
ARH,2017,1,1,11,7.65
ARH,2017,1,1,12,7.48
ARH,2017,1,1,13,7.57
ARH,2017,1,1,14,8
ARH,2017,1,1,15,7.84
ARH,2017,1,1,16,8
ARH,2017,1,1,17,8.26
ARH,2017,1,1,18,8.18
ARH,2017,1,1,19,8.1
ARH,2017,1,1,20,8.16
ARH,2017,1,1,21,8.11
ARH,2017,1,1,22,9999.99
ARH,2017,1,1,23,9999.99
ARH,2017,1,2,0,7.79
ARH,2017,1,2,1,7.92
ARH,2017,1,2,2,8.21
ARH,2017,1,2,3,8.36
ARH,2017,1,2,4,8.55
ARH,2017,1,2,5,8.81
ARH,2017,1,2,6,8.7
ARH,2017,1,2,7,9.18
ARH,2017,1,2,8,9.34
ARH,2017,1,2,9,13.42
ARH,2017,1,2,10,13.74
ARH,2017,1,2,11,13.82
ARH,2017,1,2,12,14.46
ARH,2017,1,2,13,14.41
ARH,2017,1,2,14,14.74
ARH,2017,1,2,15,15.07
ARH,2017,1,2,16,15.14
ARH,2017,1,2,17,13.59
ARH,2017,1,2,18,14.47
ARH,2017,1,2,19,14.51
ARH,2017,1,2,20,15.73
ARH,2017,1,2,21,15.81
ARH,2017,1,2,22,16.17
ARH,2017,1,2,23,16.04
ARH,2017,1,3,0,17.19
ARH,2017,1,3,1,15.73
ARH,2017,1,3,2,15.28
ARH,2017,1,3,3,15.14
ARH,2017,1,3,4,15.91
ARH,2017,1,3,5,16.42
ARH,2017,1,3,6,16.24
ARH,2017,1,3,7,16.26
ARH,2017,1,3,8,16.37
ARH,2017,1,3,9,16.55
ARH,2017,1,3,10,16.31
ARH,2017,1,3,11,16
ARH,2017,1,3,12,15.95
ARH,2017,1,3,13,15.12
ARH,2017,1,3,14,13.79
ARH,2017,1,3,15,13.88
ARH,2017,1,3,16,15.44
ARH,2017,1,3,17,15.65
ARH,2017,1,3,18,16.06
ARH,2017,1,3,19,16.01
ARH,2017,1,3,20,15.95
ARH,2017,1,3,21,16
ARH,2017,1,3,22,16.07
ARH,2017,1,3,23,16.07
ARH,2017,1,4,0,16.3
ARH,2017,1,4,1,16.27
ARH,2017,1,4,2,15.79
ARH,2017,1,4,3,15.77
ARH,2017,1,4,4,16.09
ARH,2017,1,4,5,16.04
ARH,2017,1,4,6,15.93
ARH,2017,1,4,7,15.74
ARH,2017,1,4,8,15.41
ARH,2017,1,4,9,14.9
ARH,2017,1,4,10,14.79
ARH,2017,1,4,11,15.24
ARH,2017,1,4,12,15.13
ARH,2017,1,4,13,15.15
ARH,2017,1,4,14,15.16
ARH,2017,1,4,15,15.04
ARH,2017,1,4,16,15.13
ARH,2017,1,4,17,13.48
ARH,2017,1,4,18,12.76
ARH,2017,1,4,19,10.68
ARH,2017,1,4,20,8.83
ARH,2017,1,4,21,12.34
ARH,2017,1,4,22,11.41
ARH,2017,1,4,23,11.23
ARH,2017,1,5,0,11.26
ARH,2017,1,5,1,11.37
ARH,2017,1,5,2,11.14
ARH,2017,1,5,3,11.23
ARH,2017,1,5,4,11.52
ARH,2017,1,5,5,11.67
ARH,2017,1,5,6,11.61
ARH,2017,1,5,7,11.48
ARH,2017,1,5,8,11.35
ARH,2017,1,5,9,11.29
ARH,2017,1,5,10,11.37
ARH,2017,1,5,11,11.52
ARH,2017,1,5,12,11.68
ARH,2017,1,5,13,11.66
ARH,2017,1,5,14,11.6
ARH,2017,1,5,15,11.7
ARH,2017,1,5,16,11.77
ARH,2017,1,5,17,11.64
ARH,2017,1,5,18,11.4
ARH,2017,1,5,19,11.26
ARH,2017,1,5,20,11.24
ARH,2017,1,5,21,11.22
ARH,2017,1,5,22,11.29
ARH,2017,1,5,23,11.4
ARH,2017,1,6,0,11.26
ARH,2017,1,6,1,11.58
ARH,2017,1,6,2,12.52
ARH,2017,1,6,3,12.83
ARH,2017,1,6,4,12.4
ARH,2017,1,6,5,11.96
ARH,2017,1,6,6,12.15
ARH,2017,1,6,7,12.1
ARH,2017,1,6,8,11.99
ARH,2017,1,6,9,11.94
ARH,2017,1,6,10,11.91
ARH,2017,1,6,11,11.86
ARH,2017,1,6,12,11.98
ARH,2017,1,6,13,12.01
ARH,2017,1,6,14,12.32
ARH,2017,1,6,15,12.43
ARH,2017,1,6,16,12.56
ARH,2017,1,6,17,12.28
ARH,2017,1,6,18,12.09
ARH,2017,1,6,19,12.11
